state,county,cz,czname,kfr_pooled_pooled_p25,kfr_white_pooled_p25,poor_share1990,ann_avg_job_growth_2004_2013,job_growth_quartile
46,91,26602,Sisseton,0.51115954,0.54798818,0.17663158,0.021319782,4
46,93,27601,Rapid City,0.47256964,0.49297917,0.10810655,0.0062942905,4
46,95,27605,Mission,0.48796114,0.58023751,0.41339713,-0.013634353,1
46,97,26502,Madison,0.56584352,0.57432282,0.16561712,0.0018914769,3
46,99,26503,Sioux Falls,0.45521829,0.48631269,0.074740835,0.011125508,4
46,101,26501,Brookings,0.50789303,0.56175506,0.13403559,0.0045729866,3
46,102,27704,Gordon,0.24840364,0.36714995,0.63009036,-0.012353434,1
46,103,27601,Rapid City,0.42782056,0.48199773,0.12469725,0.0016130302,3
46,105,26404,Lemmon,0.55530196,0.57376295,0.15190525,-0.016110117,1
46,107,27012,Gettysburg,99,0.56906009,0.19044566,-0.016153013,1
46,109,26602,Sisseton,0.45691672,0.57505602,0.26460573,0.0024353408,3
46,111,27006,Mitchell,0.55815685,0.56249243,0.21046971,-0.021008411,1
46,115,26605,Aberdeen,0.57105494,0.57912123,0.17890173,-0.0048669502,2
46,117,27011,Pierre,0.52386951,0.54782361,0.1242822,-0.0030995607,3
46,119,27011,Pierre,0.62413061,0.63832146,0.13114753,-0.017055063,1
46,121,27605,Mission,0.30178499,0.53007114,0.49832979,-0.013307598,1
46,123,27004,Winner,0.52794182,0.56862855,0.20668599000000001,-0.0014436624,3
46,125,26503,Sioux Falls,0.57038289,0.5821569,0.14355023,0.0033165819,3
46,127,28001,Sioux City,0.52143943,0.53361511,0.1217016,0.0057522287,4
46,129,26604,Mobridge,0.49720278,0.55208665,0.17832617,-0.017681735,1
46,135,27005,Yankton,0.49434793,0.51974964,0.1319654,-0.0029500821,3
46,137,27602,Eagle Butte,99,0.66621476,0.51084012,0.010949615,4
47,1,302,Knoxville,0.38087597,0.39707932,0.14008734,-0.006167246,2
47,3,5700,Tullahoma,0.38758874,0.4142015,0.15809019,-0.0093458639,2
47,5,5800,Dickson,0.37248281,0.3904919,0.17106643,-4.1087615e-4,3
47,7,6402,Crossville,0.41126662,0.42109343,0.19382069,-0.013596335,1
47,9,302,Knoxville,99,0.38790485,0.12169717,-0.0010087688,3
47,11,6502,Cleveland,0.37486762,0.38820302,0.1304137,0.0060512358,4
47,13,302,Knoxville,0.35711318,0.36827055,0.25729701,-0.016681014,1
47,15,5600,Nashville,0.41260573,0.42868912,0.14493035,-0.011257868,1
47,17,5800,Dickson,0.39007095,0.41294503,0.15845966,-0.0093437964,2
47,19,100,Johnson City,0.36028162,0.37026349,0.17839895,-0.020277413,1
47,21,5600,Nashville,0.39842758,0.41253009,0.10749014,-0.0024468875,3
47,23,4901,Jackson,0.39474192,0.41508952,0.18963546,0.0087894341,4
47,25,301,Middlesborough,0.38336492,0.39392969,0.25393105,-0.0028775991,3
47,27,5402,Glasgow,0.41744497,0.42373526,0.22915769,-0.018884243,1
47,29,200,Morristown,0.35064262,0.35873821,0.25186116,-0.0066053513,2
47,31,5700,Tullahoma,0.39557439,0.40726519,0.14876054,-0.0069169928,2
47,33,4901,Jackson,0.37640527,0.40518558,0.17583495,0.0051547196,4
47,35,6402,Crossville,0.39205098,0.40453613,0.17010438,0.0047206338,3
47,37,5600,Nashville,0.35509214,0.40495321,0.11865009,0.016884327,4
47,39,4903,Lexington,0.41179168,0.42709506,0.19861707,-0.011427891,1
47,41,6301,McMinnville,0.38730413,0.40299138,0.20165049,-0.030561239,1
47,43,5800,Dickson,0.40143868,0.41964304,0.15298522,0.0034228622,3
47,45,4902,Dyersburg,0.36140946,0.39615196,0.16997193,-0.0089799976,2
47,47,5202,Memphis,0.33418763,0.42187625,0.22247206,0.014945488,4
47,49,6402,Crossville,0.36449346,0.37796667,0.31887838,-4.3114938e-4,3
47,51,5700,Tullahoma,0.3945379,0.40997794,0.14025237,-0.0049197669,2
47,53,4901,Jackson,0.35932791,0.40087172,0.15007608,-5.0932056e-5,3
47,55,5500,Columbia,0.38008285000000003,0.40702277,0.16539186,0.0046430603,3
47,57,200,Morristown,0.38071308,0.39311168,0.20260638,-0.010312001,2
47,59,100,Johnson City,0.36166871,0.37613764,0.16989112,-0.0084933406,2
47,61,6401,Chattanooga,0.3889381,0.40164205,99,-0.012983907,1
47,63,200,Morristown,0.35783371,0.37090775,0.136691,-0.012797599,1
47,65,6401,Chattanooga,0.35301656,0.39991593,0.12109309,0.0054140715,4
47,67,301,Middlesborough,0.38425693,0.39419374,0.39959604,-0.015670259,1
47,69,4901,Jackson,99,0.39813375,0.23692742,-0.017960858,1
47,71,5100,Corinth,0.38925275,0.41235706,0.19858351,-0.0066295988,2
47,73,100,Johnson City,0.36921012,0.37984952,0.17811167,-0.005045407,2
47,75,4902,Dyersburg,0.31953949,0.40438819,0.27328721,-0.019398939,1
47,77,4903,Lexington,0.3846578,0.40309811,0.15447651,-0.0089483336,2
47,79,5800,Dickson,0.37534887,0.39612156,0.18305409,-0.0010419589,3
47,81,5500,Columbia,0.38483703,0.40149546,0.18533321,0.0019726909,3
47,83,5900,Clarksville,0.41098171,0.43069097,0.18314689,-0.015844923,1
47,85,5800,Dickson,0.38878846,0.40012094,0.14441708,-0.0037218279,2
47,87,6302,Cookeville,0.37578982,0.38368934,0.20071572,-0.017936861,1
47,89,200,Morristown,0.37141019,0.38087505,0.15093124,-0.0030731917,3
47,91,1001,Boone,0.35657963,0.36178482,0.28869349,0.005673198,4
47,93,302,Knoxville,0.3602325,0.38720366,0.13114218,0.004733474,3
47,95,4902,Dyersburg,0.33154741,0.3587105,0.27343854,-0.023207944,1
47,97,4902,Dyersburg,0.35393196,0.41219404,0.225869,0.0013381069,3
47,99,6200,Florence,99,0.3974489,0.15270402,-2.584754e-4,3
47,101,5500,Columbia,0.38793707,0.40026349,0.20850694,-0.0088845883,2
47,103,6000,Huntsville,99,0.43589291,0.13846189,-0.0034387829,2
47,105,302,Knoxville,0.37602723,0.39062041,0.13019733,5.6374533e-4,3
47,107,6502,Cleveland,0.37986007,0.39791074,0.16634701,-0.0063054156,2
47,109,5100,Corinth,0.38462278,0.40520161,0.20207612,-0.035610449,1
47,111,5600,Nashville,0.41042402,0.42199272,0.1893075,-0.0062171323,2
47,113,4901,Jackson,0.34448504,0.41826946,0.14084291,5.5377738e-4,3
47,115,6401,Chattanooga,0.38235199,0.39751944,0.19298336,-0.0098717371,2
47,117,5500,Columbia,0.38198176,0.40594077,0.12635235,0.012291749,4
47,119,5500,Columbia,0.3699193,0.40698016,0.11611947,0.012499753,4
47,121,6502,Cleveland,0.37347463,0.38570702,0.22383136,0.0019888158,3
47,123,6502,Cleveland,0.37495977,0.39104086,0.17509724,0.0036784562,3
47,125,5900,Clarksville,0.37216002,0.40954381,0.11744596,0.018380193,4
47,127,5700,Tullahoma,0.44952258,0.45215404,0.065832533,0.004996818,3
47,129,302,Knoxville,0.38531432,0.39827174,0.20135824,-0.0033700573,2
47,131,25300,Union City,0.37508652,0.40513402,0.15109381,-0.021246439,1
47,133,6302,Cookeville,0.39765087,0.40571564,0.18239732,-0.0077692629,2
47,135,4903,Lexington,0.37251553,0.38475221,0.18413422,-0.005068243,2
47,137,6302,Cookeville,0.42832074,0.43148941,0.24871738,0.020237694,4
47,139,6502,Cleveland,0.37386617,0.38510433,0.17858663,2.603617e-4,3
47,141,6302,Cookeville,0.39504185000000003,0.408766,0.16669481,-0.0083345026,2
47,143,6402,Crossville,0.37086412,0.38582367,0.18980782,-0.0040993071,2
47,145,302,Knoxville,0.35640827,0.37100583,99,-0.012263718,1
47,147,5600,Nashville,0.39402518,0.42775035,0.098604135,0.0071509588,4
47,149,5600,Nashville,0.38541704,0.41120911,0.095799416,0.027042976,4
47,151,4602,Somerset,0.37750253,0.38774726,0.27733094,-0.0057515255,2
47,153,6401,Chattanooga,0.3554472,0.36460218,0.22829504,0.0018695518,3
47,155,200,Morristown,0.36616534,0.37729561,0.13120346,0.0098391222,4
47,157,5202,Memphis,0.31822866,0.42452905,0.13444097,-3.0370877e-4,3
47,159,5600,Nashville,0.41190237,0.42743111,0.14249736,-0.0073401425,2
47,161,5900,Clarksville,0.40899262,0.41869879,0.15984547,-0.015026207,1
47,163,100,Johnson City,0.35718608,0.36901665,0.13191909,-0.0025860805,3
47,165,5600,Nashville,0.40631235,0.4311322,0.087715223,0.014721969,4
47,167,5202,Memphis,0.35908478,0.4051297,0.18622433,0.0052159205,4
47,169,5600,Nashville,0.38320497,0.40608114,0.17200616,-3.9852588e-4,3
47,171,100,Johnson City,0.36653757,0.3816576,0.17066589,-0.016512193,1
47,173,302,Knoxville,0.36554793,0.37935823,0.21659967,-0.022322468,1
47,175,6301,McMinnville,0.38386759,0.40030709,0.19307278,-0.019123187,1
47,177,6301,McMinnville,0.37481052,0.39160857,0.16762488,-0.013682342,1
47,179,100,Johnson City,0.35660639,0.37535548,0.14725532,5.2911992e-4,3
47,181,6200,Florence,0.41273278,0.42421153,0.1836037,-0.0017365351,3
47,183,25300,Union City,99,0.40062526,0.15576336,0.0028324949,3
47,185,6301,McMinnville,0.36978859,0.37978005,0.16452618,0.0066286982,4
47,187,5600,Nashville,0.43447807,0.46667081,0.052084889,0.028368738,4
47,189,5600,Nashville,0.40067139,0.42735443,0.084644288,0.015096652,4
48,1,33300,Tyler,99,0.45952097,0.14189868,0.0089382492,4
48,3,31401,Midland,0.54313022,0.56471568,0.1623949,0.045530085,4
48,5,32201,Huntsville,0.40251619,0.44876945,0.17839356,-0.0062463055,2
48,7,31700,Corpus Christi,0.44396698,0.4720096,0.25454396,-0.0077895913,2
48,9,32601,Wichita Falls,0.47960144,0.51850319,0.11451598,-0.026849518,1
48,11,30903,Amarillo,0.48240829,0.5245651,0.11824669,-0.01191093,1
48,13,31301,San Antonio,0.43785176,0.47996297,0.29552117,0.0076090116,4
48,15,32000,Houston,0.44262847,0.50799108,0.1643617,0.011553292,4
48,17,30902,Littlefield,0.45072377,0.55674368,0.24019398,-0.017026104,1
48,19,31301,San Antonio,0.41130218,0.44351897,0.13413008,-0.0067522633,2
48,21,31201,Austin,0.39969209,0.45442107,0.17714937,0.0086191567,4
48,23,32603,Seymour,0.48146331,0.49156508,0.23688506,-0.020008299,1
48,25,31302,Beeville,0.42976871,0.49486631,0.27189615,2.7350298e-4,3
48,27,32900,Killeen,0.38150492,0.4314582,0.13892201,0.020270497,4
48,29,31301,San Antonio,0.39763954,0.45750469,0.15973884,0.021627864,4
48,31,31201,Austin,0.41617861,0.46367055,0.16989547,0.015436801,4
48,33,32401,Big Spring,0.51119179,0.5327931,0.15018773,-0.022296654,1
48,35,32801,Waco,0.4154121,0.46859285,0.16139702,-0.0054774554,2
48,37,33500,Texarkana,0.37213114,0.42916101,0.15916446,-0.0058596684,2
48,39,31900,Pearland,0.45193887,0.47910273,0.10029545,0.026176443,4
48,41,31800,College Station,0.40521902,0.49451849,0.28458723,0.019500954,4
48,43,31404,Alpine,0.48156571,0.48104593,99,-0.030342078,1
48,45,30906,Memphis,0.53149396,0.58212203,0.26128867,-0.019193506,1
48,47,31700,Corpus Christi,0.46043929,0.3785764,0.36682588,-0.019613173,1
48,49,32701,Brownwood,0.41986787,0.43826318,0.19960189,-0.016715761,1
48,51,31800,College Station,0.44433939,0.50918341,0.21860722,-0.013005116,1
48,53,31202,Burnet,0.40914196,0.43963367,99,3.1694488e-4,3
48,55,31201,Austin,0.40088642,0.4594619,0.29749957,0.0071515022,4
48,57,31101,Victoria,0.44452664,0.49906954,0.18729456,0.01888068,4
48,59,32501,Abilene,0.46301886,0.47866854,99,-0.017523194,1
48,61,31600,Brownsville,0.42624635,0.43049088,0.38174191,0.01686834,4
48,63,33500,Texarkana,0.3853991,0.4429189,0.2220493,-0.0010380922,3
48,65,30904,Pampa,0.51317883,0.51188678,0.090802014,-0.011003633,2
48,67,33500,Texarkana,0.40611151,0.45131695,0.22950248,-0.01199406,1
48,69,30902,Littlefield,0.43991107,0.55515498,0.28928,0.0033196935,3
48,71,32000,Houston,0.44866237,0.47452512,0.10441451,0.02496841,4
48,73,33300,Tyler,0.39653513,0.46141633,0.21298477,7.1776973e-4,3
48,75,32502,Childress,0.4231095,0.4582307,0.28650245,-0.0080827316,2
48,77,32601,Wichita Falls,0.44790524,0.46200541,0.11282159,-0.02517825,1
48,79,30802,Lubbock,0.43910554,0.50372583,0.28315666,-0.014497216,1
48,81,32301,San Angelo,0.44959652,0.49094036,0.17774306,-0.0019857553,3
48,83,32701,Brownwood,0.43546647,0.46646616,0.2447906,-0.035510112,1
48,85,33100,Dallas,0.45394358,0.49545476,0.051890608,0.029054351,4
48,87,30905,Wellington,0.46057707,0.53084403,0.28469649,-0.03366993,1
48,89,31102,La Grange,0.42540532,0.52032739,0.20667392,-0.0028760359,3
48,91,31301,San Antonio,0.43416798,0.48846161,0.11665948,0.022827981,4
48,93,32702,Stephenville,0.45486316,0.49563754,0.21604815,-0.021331044,1
48,95,32302,Brady,0.52415884,0.58966625,0.25814912,0.0071700206,4
48,97,33100,Dallas,0.44585288,0.47784612,99,0.0063694553,4
48,99,32900,Killeen,0.40343523,0.422553,0.11196803,5.1866821e-4,3
48,101,32502,Childress,0.39484718,0.51501548,0.29804635,-0.042457011,1
48,103,31401,Midland,99,0.47238633,0.15051188,0.032826807,4
48,105,31403,Fort Stockton,0.47646713,0.61515784,0.25224105,-0.013035829,1
48,107,30802,Lubbock,0.40937132,0.55203682,0.29544505,-0.0057233577,2
48,109,30605,Van Horn,0.46897694,0.51700681,0.29820958,-0.044925738,1
48,111,31007,Dumas,99,0.48822203,0.18027687,0.01999544,4
48,113,33100,Dallas,0.37589943,0.44858307,0.1232516,0.0081278747,4
48,115,32401,Big Spring,0.44701844,0.54458207,0.30210963,-0.0096957618,2
48,117,30903,Amarillo,0.42450094,0.4779155,0.27569523,0.015129894,4
48,119,33200,Paris,0.41349772,0.45211199,0.22053982,0.0078120115,4
48,121,33100,Dallas,0.44373801,0.47691187,0.074117519,0.031253748,4
48,123,31101,Victoria,0.44684204,0.52999437,0.25439695,0.0047248201,3
48,125,32503,Haskell,0.45186526,0.52083164,0.31277186,-0.046502151,1
48,127,31501,Crystal City,0.43902838,0.4853434,0.48584548,0.065631717,4
48,129,30906,Memphis,0.40681529,0.43109119,0.21321738,0.0036578386,3
48,131,31700,Corpus Christi,0.47473663,0.45820028,99,0.0060470984,4
48,133,32501,Abilene,0.46302685,0.47062176,0.22886196,-8.2843559e-4,3
48,135,31401,Midland,0.4858841,0.51856107,0.20210433,0.029879767,4
48,137,32304,Uvalde,0.50898141,0.55860692,0.41714793,-0.024106033,1
48,139,33100,Dallas,0.41296163,0.46579427,0.10942443,0.020781476,4
48,141,30601,El Paso,99,0.45115021,0.25416818,0.020261427,4
48,143,32702,Stephenville,0.45399144,0.49640393,0.20242949,0.012771437,4
48,145,32801,Waco,0.40163869,0.46554744,0.26689473,-0.012623799,1
48,147,33902,Sherman,0.40095612,0.4350045,99,0.010243479,4
48,149,31102,La Grange,0.48260251,0.54256004,0.18582286,0.0047199861,3
48,151,32402,Sweetwater,0.459178,0.51318008,0.26216862,-0.013056369,1
48,153,30908,Plainview,99,0.55612922,0.27069893,-0.015005686,1
48,155,32604,Vernon,0.44192326,0.52696204,0.201373,-0.02559028,1
48,157,32000,Houston,0.4382951,0.51399744,0.091163054,0.044846214,4
48,159,33500,Texarkana,99,0.46831578,0.16625558,-0.012935012,1
48,161,32802,Corsicana,0.43880776,0.48250747,0.18339296,-0.02660772,1
48,163,31502,Pearsall,99,0.49479684,0.3924419,0.043450434,4
48,165,30801,Hobbs,0.50503486,0.5357219,0.28847677,0.034633718,4
48,167,32000,Houston,0.40848082,0.46411014,0.1241211,0.014782847,4
48,169,30802,Lubbock,0.42851636,0.5011096,0.23096597,-0.0033236933,2
48,171,31303,Kerrville,0.46424899,0.52657068,0.14467564,0.0013560638,3
48,173,32401,Big Spring,0.39547464,0.60095447,0.22322045,0.010442896,4
48,175,31101,Victoria,0.48718569,0.54774129,0.17881909000000001,0.0067129591,4
48,177,31103,Gonzales,0.42258596,0.48963532,0.28209195,-0.0038144926,2
48,179,30904,Pampa,99,0.47963247,0.12798558,-0.0068685841,2
48,181,33902,Sherman,0.40058738,0.43256512,0.13944872,0.0066889608,4
48,183,33400,Longview,0.40444586,0.46352682,0.16700979,0.0027571581,3
48,185,31800,College Station,0.4015308,0.46944958,0.24423067,0.016587585,4
48,187,31301,San Antonio,0.41176385,0.47135496,0.15213817,0.037676454,4
48,189,30908,Plainview,0.40487853,0.49106073,0.22421397,-0.026024558,1
48,191,30906,Memphis,0.44830352,0.52865517,0.29132017,-0.028196188,1
48,193,32702,Stephenville,0.4526138,0.46902442,0.17889427,-0.019942185,1
48,195,31005,Perryton,0.48489514,0.54117012,0.12240347,0.017387461,4
48,197,32604,Vernon,0.4525106,0.50619781,0.20287882,-0.032645766,1
48,199,32100,Beaumont,0.45513985,0.48739198,99,0.0033505294,3
48,201,32000,Houston,0.41847333,0.48209572,0.13538425,0.022327749,4
48,203,33400,Longview,0.39470598,0.46116185,0.19703583,0.0023108441,3
48,205,31007,Dumas,0.53914273,0.54292786,0.10359468,0.022236491,4
48,207,32503,Haskell,0.46886519,0.51466393,0.2031619,-0.019006755,1
48,209,31201,Austin,0.41159955,0.46120456,0.20001078,0.037441954,4
48,211,30904,Pampa,0.48552525,0.51462388,0.096174866,0.0070445752,4
48,213,33300,Tyler,0.40969431,0.4390437,0.17953455,-0.0025153481,3
48,215,31600,Brownsville,0.43422085,0.4568395,0.42526457,0.028101357,4
48,217,32801,Waco,0.39610156,0.43451038,0.20879731,0.0043452675,3
48,219,30802,Lubbock,0.44742355,0.49386311,0.19800223,0.0058584427,4
48,221,33000,Fort Worth,0.42995507,0.4574379,0.097976044,0.0068952506,4
48,223,33200,Paris,0.42814624,0.46451339,0.18291138,6.9867069e-4,3
48,225,32201,Huntsville,0.39603227,0.4602637,0.24305578,0.0060228612,4
48,227,32401,Big Spring,99,0.47443116,0.19825578,-9.3881093e-4,3
48,229,30601,El Paso,0.43164927,0.42905846,0.38865095,-0.0054763691,2
48,231,33200,Paris,0.39095184,0.43764549,0.14709619,-0.0022999321,3
48,233,30904,Pampa,0.46785823,0.48167086,0.13180837,-0.008127437,2
48,235,32301,San Angelo,0.60812765,0.57807326,0.13521819,-0.011934464,1
48,237,32602,Graham,0.46976399,0.49341097,0.18607101,0.0022203214,3
48,239,31101,Victoria,0.46249822,0.51293272,0.20889407,0.012484702,4
48,241,32100,Beaumont,0.41306955,0.47735205000000003,0.19984399,-0.011199133,2
48,243,31404,Alpine,0.43552548,0.53170723,0.19673856,-0.013764461,1
48,245,32100,Beaumont,0.40101311,0.47403914,0.17592666,-0.0040176306,2
48,247,31503,Laredo,0.42917284,0.31760603,0.34717804,-0.013266404,1
48,249,31700,Corpus Christi,0.45932999,0.48932678,0.30147961,0.0028308006,3
48,251,33000,Fort Worth,0.43232504,0.45496556,0.11548574,0.0034509157,3
48,253,32501,Abilene,0.43938729,0.47464412,99,-0.034292139,1
48,255,31302,Beeville,0.45315117,0.55038446,0.37065288,0.0018964991,3
48,257,33100,Dallas,0.39391732,0.43879861,0.1434813,0.025924308,4
48,259,31301,San Antonio,0.47303209,0.54266453,0.14227058,0.031899799,4
48,261,31700,Corpus Christi,0.41697171,NA,0.21304348,0.024605298,4
48,263,32403,Snyder,0.50684392,0.34398204,0.21624365,0.010778231,4
48,265,31303,Kerrville,0.41304678,0.46963996,0.15114377,-0.0015264013,3
48,267,32303,Junction,0.38525343,0.3951664,0.19321106,-0.0045405608,2
48,269,32503,Haskell,99,NA,0.073446326,0.010794156,4
48,271,32305,Del Rio,0.43010029,0.52510285,0.2857143,-0.024370788,1
48,273,31700,Corpus Christi,0.44121334,0.47234172,0.26751769,-0.0048420103,2
48,275,32503,Haskell,0.4526116,0.54213631,0.23368582,-0.011618607,1
48,277,33200,Paris,0.38877261,0.43058228,0.18395671,-0.0075658914,2
48,279,30902,Littlefield,0.4184708,0.51589113,0.26765031,-0.022812864,1
48,281,32900,Killeen,0.42475972,0.4653461,0.18146701,-0.01685123,1
48,283,31502,Pearsall,0.42044938,0.50241482,99,0.069924645,4
48,285,31101,Victoria,0.51137054,0.58292156,0.18217567,-0.012483723,1
48,287,31201,Austin,0.44259998,0.51421148,99,0.0043596462,3
48,289,32802,Corsicana,0.46870422,0.52112573,0.21389967,-0.011981687,1
48,291,32000,Houston,0.43195239,0.46547103,0.16980524,-0.0030620482,3
48,293,32802,Corsicana,0.3974745,0.4490312,0.2344311,-0.01291767,1
48,295,31005,Perryton,0.56081539,0.58596098,0.13383192,-0.001003217,3
48,297,31301,San Antonio,0.47196448,0.50663435,0.21912393,0.019935248,4
48,299,31202,Burnet,0.43429258,0.45347008,0.15947279,0.0015791989,3
48,301,31402,Pecos,99,NA,0,0.030877775,4
48,303,30802,Lubbock,0.39573172,0.47466466,0.17411812,0.0078708297,4
48,305,30802,Lubbock,0.39801472,0.46051189,99,-0.0044535929,2
48,307,32302,Brady,0.45341477,0.5102033,0.27083799,0.012310893,4
48,309,32801,Waco,0.37387672,0.44734502,0.19602183,0.0011829013,3
48,311,31301,San Antonio,0.40198398,0.51244968,0.18058968,0.085063376,4
48,313,32201,Huntsville,0.40095058,0.48156238,0.28163436,-0.0053270501,2
48,315,33400,Longview,0.39820769,0.43305799,0.30573538,-0.01023445,2
48,317,31401,Midland,0.50581974,0.62459117,0.23670076,0.015721932,4
48,319,31304,Mason,0.52247471,0.62055171,0.27877143,-0.018950496,1
48,321,31900,Pearland,0.44488379,0.47638097,0.20733517,-0.0014571759,3
48,323,32306,Eagle Pass,0.45269269,0.48319229,0.50500101,0.029755335,4
48,325,31301,San Antonio,0.42984411,0.4831402,0.23309135,0.0059403614,4
48,327,32303,Junction,0.38886821,0.47347581,0.3112314,-0.024338579,1
48,329,31401,Midland,0.48224217,0.53283918,0.14232548,0.034314781,4
48,331,31201,Austin,0.43101338,0.50074899,0.23299657,-0.0195786,1
48,333,32701,Brownwood,0.5088861,0.53659767,99,-0.030050337,1
48,335,32403,Snyder,0.46863002,0.48095977,0.23353024,-0.018037967,1
48,337,33000,Fort Worth,0.48217112,0.49940971,0.18050374,0.0085492451,4
48,339,32000,Houston,0.4421981,0.47385636,0.10690348,0.034069601,4
48,341,31007,Dumas,0.44145736,0.48555335,0.13373691,0.011146819,4
48,343,33500,Texarkana,0.4003447,0.45066521,0.2331987,-0.0054054651,2
48,345,30907,Matador,0.41590071,0.45436817,0.22976501,-0.03817435,1
48,347,32202,Nacogdoches,0.39081571,0.46882489,0.25371587,-0.009978448,2
48,349,32802,Corsicana,0.39063919,0.45583716,0.19668557,0.0098777572,4
48,351,32100,Beaumont,0.39614344,0.44605880999999997,0.26502675,-0.0057812645,2
48,353,32402,Sweetwater,0.42455965,0.46509388,0.20240876,-0.0098304581,2
48,355,31700,Corpus Christi,0.41893426,0.46349677,99,0.0080715809,4
48,357,31005,Perryton,0.51969689,0.53422916,0.1410511,0.010526034,4
48,359,30903,Amarillo,0.46796575,0.47578475,0.16090147,-0.021076724,1
48,361,32100,Beaumont,0.43300965,0.46778673,0.14384453,-0.010111439,2
48,363,33000,Fort Worth,0.41776469,0.44234991,0.18831477,-0.0034309363,2
48,365,33400,Longview,0.44320121,0.49567419,0.20573635,0.012646104,4
48,367,33000,Fort Worth,0.44140595,0.45750272,99,0.018498885,4
48,369,30901,Clovis,0.44634131,0.55541575,0.24181332,0.0056527727,4
48,371,31403,Fort Stockton,0.50219679,0.54537356,0.29656282,-0.0059830449,2
48,373,32100,Beaumont,0.41557303,0.4510251,0.20910385,-3.3215719e-4,3
48,375,30903,Amarillo,0.38451529,0.4250035,0.21607903,0.0011801849,3
48,377,31404,Alpine,0.46223339,NA,0.51640338,0.009161829,4
48,379,33200,Paris,0.41488081,0.43349853,0.14997822,0.01001854,4
48,381,30903,Amarillo,99,0.48301756,0.095237434,0.0039359308,3
48,383,32401,Big Spring,0.52718776,0.50156969,0.11248594,0.0011286777,3
48,385,32304,Uvalde,99,0.4701398,0.30458561,-0.032362778,1
48,387,33200,Paris,0.4044407,0.45876178,99,-0.028865302,1
48,389,31402,Pecos,0.49530956,0.49862796,0.28481156,0.031548355,4
48,391,31700,Corpus Christi,0.45862758,0.50667387,0.24108557,-0.010945405,2
48,393,30904,Pampa,0.60016263,0.61107963,0.062439024,-0.019589888,1
48,395,31800,College Station,0.39409891,0.48322618,99,-0.0044406126,2
48,397,33100,Dallas,0.45091552,0.48438603,0.068227924,0.037237778,4
48,399,32302,Brady,0.43726292,0.49478868,0.16997696,0.0027220023,3
48,401,33400,Longview,0.42364955,0.48729071,0.20007831,0.0080058789000000009,4
48,403,32202,Nacogdoches,0.47390556,0.51223147,0.19110741,-0.0082486281,2
48,405,32202,Nacogdoches,0.38396072,0.45261413,0.29570603,-0.033915978,1
48,407,32000,Houston,0.41709203,0.4427886,0.23586328,0.012964569,4
48,409,31700,Corpus Christi,0.44429055,0.48365283,0.2343369,0.005134074,4
48,411,32701,Brownwood,0.43184859,0.48360983,0.33686712,-0.021957774,1
48,413,32301,San Angelo,0.49143574,0.51380759,0.19911504,0.025448089,4
48,415,32403,Snyder,0.46248981,0.51260376,0.17992754,0.020741122,4
48,417,32501,Abilene,0.43966123,0.42508262,0.17839506,0.012102092,4
48,419,32202,Nacogdoches,99,0.47654331,0.24580973,-0.0066169212,2
48,421,31006,Guymon,0.52187091,0.55556709,0.1439206,-0.0078227511,2
48,423,33300,Tyler,0.40057874,0.46237645,0.157875,0.0067874398,4
48,425,33000,Fort Worth,0.4950605,0.47348639,0.1486703,0.011369259,4
48,427,31600,Brownsville,0.4592663,0.40876308,0.60536861,0.022813503,4
48,429,32501,Abilene,0.43010625,0.44546834,0.21182674,-8.5956336e-4,3
48,431,32301,San Angelo,0.44092748,0.50051379,0.14295775,-0.018204518,1
48,433,32503,Haskell,0.49008301,0.53655612,0.16486903,-0.020885263,1
48,435,32304,Uvalde,0.4879806,0.5174576,0.18968059,-0.026631862,1
48,437,30908,Plainview,0.42682654,0.52072912,99,-0.033032432,1
48,439,33000,Fort Worth,99,0.45510274,0.093814075,0.018210933,4
48,441,32501,Abilene,0.42067429,0.46842518,0.15213792,-0.0010824822,3
48,443,32305,Del Rio,0.5141812,NA,0.27350429,0.027178813,4
48,445,30801,Hobbs,0.4159402,0.50609505,0.25269118,-0.0030276214,3
48,447,32602,Graham,0.520024,0.54443824,0.18039003,-0.023913704,1
48,449,33500,Texarkana,0.38507792,0.4375149,0.19481024,-0.016401626,1
48,451,32301,San Angelo,0.41553217,0.47422832,0.16259636,0.0039315075,3
48,453,31201,Austin,0.39073342,0.46678799,0.14195977,0.027757755,4
48,455,32201,Huntsville,0.40777615,0.44012606,0.23989603,-0.0084902197,2
48,457,32100,Beaumont,0.44028082,0.48259121,0.17806168,-0.015363122,1
48,459,33400,Longview,0.43058187,0.4653241,0.17660113,6.4050422e-5,3
48,461,31401,Midland,0.58243614,0.62456805,0.17679924,0.010790186,4
48,463,32304,Uvalde,0.42372495,0.5082171,0.30359167,-0.0013011539,3
48,465,32305,Del Rio,0.45489299,0.50902373,99,-5.5462553e-4,3
48,467,33300,Tyler,0.43018118,0.46716669,0.1728816,-0.006403415,2
48,469,31101,Victoria,0.42922232,0.50299311,0.16605844,0.0061810892,4
48,471,32201,Huntsville,0.40679318,0.4929539,0.21827102,-0.014287792,1
48,473,32000,Houston,0.42171067,0.50630403,0.20659846,0.030245399,4
48,475,31402,Pecos,0.5208708,0.49930674,0.19542991,0.028007561,4
48,477,32000,Houston,0.42181206,0.51650441,0.178371,-0.0016749366,3
