id	ofjobs	firstname	sex	race	call	lmedhhinc
b	6	Emily	f	w	0	9.6628799
b	4	Kenya	f	b	0	10.431908
b	4	Tamika	f	b	0	9.2146311
b	4	Brett	m	w	0	10.453601
b	2	Hakim	m	b	0	9.2146311
b	2	Jill	f	w	0	10.795178
b	2	Jill	f	w	0	9.8692579
b	3	Matthew	m	w	0	9.9650526
b	5	Tamika	f	b	0	9.6628799
b	2	Tanisha	f	b	0	9.9867716
b	2	Tyrone	m	b	0	10.377172
b	3	Jill	f	w	0	9.92974
b	2	Tamika	f	b	0	10.513062
b	2	Anne	f	w	0	10.453601
b	3	Latonya	f	b	0	10.068281
b	5	Latoya	f	b	0	-99
b	6	Sarah	f	w	0	10.512899
b	3	Allison	f	w	0	8.8417377
b	2	Ebony	f	b	0	9.9867716
b	5	Emily	f	w	0	10.565582
b	3	Jill	f	w	0	10.435556
b	2	Kenya	f	b	0	9.8762188
b	4	Laurie	f	w	0	10.631061
b	2	Tamika	f	b	0	10.244059
b	4	Tanisha	f	b	0	10.431908
b	5	Emily	f	w	1	9.895607
b	2	Kenya	f	b	1	9.9650526
b	2	Lakisha	f	b	0	9.4743185
b	3	Todd	m	w	0	10.068281
b	4	Aisha	f	b	0	10.292552
b	4	Jill	f	w	0	10.242421
b	3	Lakisha	f	b	0	10.242421
b	2	Matthew	m	w	0	10.631061
b	3	Lakisha	f	b	0	10.242421
b	3	Matthew	m	w	0	10.631061
b	3	Brad	m	w	0	10.631061
b	3	Tamika	f	b	0	10.247857
b	4	Anne	f	w	0	10.408828
b	3	Keisha	f	b	0	9.8692579
b	3	Kristen	f	w	0	10.032057
b	3	Lakisha	f	b	0	10.217824
b	3	Allison	f	w	0	9.8692579
b	2	Emily	f	w	0	9.8692579
b	4	Sarah	f	w	0	8.8417377
b	3	Tamika	f	b	0	9.6628799
b	3	Tamika	f	b	0	10.247857
b	3	Tanisha	f	b	0	10.061986
b	2	Geoffrey	m	w	0	9.92974
b	3	Jill	f	w	0	10.287047
b	4	Keisha	f	b	0	9.8762188
b	3	Kristen	f	w	0	10.408828
b	3	Tamika	f	b	0	10.631061
b	3	Tanisha	f	b	0	10.377172
b	2	Allison	f	w	0	10.310918
b	2	Anne	f	w	0	9.895607
b	3	Keisha	f	b	0	9.9867716
b	3	Kristen	f	w	1	10.453601
b	3	Lakisha	f	b	0	10.112573
b	4	Latoya	f	b	0	9.8417721
b	4	Carrie	f	w	0	10.795178
b	2	Keisha	f	b	0	10.310918
b	3	Kenya	f	b	0	10.295766
b	3	Leroy	m	b	0	10.408828
b	2	Neil	m	w	0	9.8417721
b	3	Sarah	f	w	0	10.112573
b	4	Anne	f	w	0	10.242421
b	3	Emily	f	w	0	10.061986
b	3	Keisha	f	b	0	10.758413
b	3	Latonya	f	b	0	9.6926432
b	5	Laurie	f	w	0	9.92974
b	4	Tanisha	f	b	0	10.435556
b	3	Allison	f	w	0	10.377172
b	3	Kenya	f	b	0	9.6926432
b	2	Latonya	f	b	0	10.435556
b	3	Leroy	m	b	0	10.00487
b	4	Meredith	f	w	0	10.453601
b	3	Todd	m	w	0	9.6628799
b	2	Kenya	f	b	0	9.8417721
b	3	Todd	m	w	0	10.453601
b	4	Emily	f	w	0	9.8762188
b	4	Latonya	f	b	0	10.217824
b	4	Laurie	f	w	0	10.631061
b	5	Tamika	f	b	0	10.292552
b	4	Allison	f	w	0	9.5274839
b	3	Carrie	f	w	0	10.247857
b	3	Kristen	f	w	0	10.408828
b	3	Lakisha	f	b	0	10.466754
b	3	Latonya	f	b	0	10.431908
b	3	Tyrone	m	b	0	9.9650526
b	3	Aisha	f	b	0	10.217824
b	4	Aisha	f	b	0	10.466754
b	3	Emily	f	w	0	10.435556
b	3	Emily	f	w	0	10.099629
b	2	Keisha	f	b	0	10.565582
b	5	Keisha	f	b	0	9.8762188
b	5	Matthew	m	w	0	10.242421
b	3	Sarah	f	w	0	9.6628799
b	4	Anne	f	w	0	10.247857
b	2	Brad	m	w	1	10.244059
b	4	Hakim	m	b	0	-99
b	2	Kenya	f	b	0	10.242421
b	3	Kenya	f	b	1	9.92974
b	4	Latoya	f	b	0	9.9867716
b	2	Meredith	f	w	1	10.217824
b	1	Meredith	f	w	0	10.431908
222	6	Aisha	f	b	0	10.342871
282	3	Brad	m	w	0	10.230702
255	4	Brad	m	w	0	10.29106
282	4	Carrie	f	w	0	10.511049
367	4	Darnell	m	b	0	10.342871
394	4	Ebony	f	b	0	9.9677763
222	4	Emily	f	w	0	10.144078
222	3	Geoffrey	m	w	0	9.9992523
367	3	Greg	m	w	0	10.299677
367	4	Hakim	m	b	0	9.9677763
282	5	Jamal	m	b	0	10.230702
394	4	Jill	f	w	0	9.6143379
222	4	Keisha	f	b	0	10.342871
255	2	Kenya	f	b	0	10.144078
282	7	Latonya	f	b	0	9.6143379
306	3	Latoya	f	b	0	9.8419847
306	4	Leroy	m	b	0	10.29106
255	3	Matthew	m	w	1	10.48369
306	6	Matthew	m	w	0	10.342871
367	6	Matthew	m	w	0	9.819562
394	6	Matthew	m	w	0	10.342871
255	3	Rasheed	m	b	1	10.752698
306	4	Todd	m	w	0	9.6143379
394	3	Tremayne	m	b	0	10.29106
b	3	Anne	f	w	0	10.112573
b	3	Kenya	f	b	0	10.377172
b	2	Meredith	f	w	0	10.631061
b	3	Tamika	f	b	0	9.8417721
b	3	Anne	f	w	0	10.112573
b	2	Kenya	f	b	0	10.377172
b	4	Meredith	f	w	0	10.631061
b	3	Tamika	f	b	0	9.8417721
b	3	Ebony	f	b	0	9.8762188
b	3	Kristen	f	w	0	10.276773
b	4	Latonya	f	b	0	10.310918
b	3	Laurie	f	w	0	8.8417377
b	3	Emily	f	w	0	10.431908
b	4	Jill	f	w	0	10.217824
b	2	Latoya	f	b	0	10.247857
b	1	Tanisha	f	b	0	10.287047
b	3	Keisha	f	b	1	10.00487
b	4	Kristen	f	w	1	9.9650526
b	3	Sarah	f	w	0	10.244059
b	4	Tamika	f	b	1	9.8417721
b	3	Emily	f	w	0	9.6628799
b	3	Latoya	f	b	0	9.8417721
b	1	Jill	f	w	0	10.431908
b	2	Lakisha	f	b	0	10.244059
b	3	Meredith	f	w	0	9.8692579
b	3	Tanisha	f	b	0	10.112573
b	4	Anne	f	w	0	10.512899
b	5	Latoya	f	b	0	9.6926432
b	5	Sarah	f	w	0	10.408828
b	2	Tanisha	f	b	0	10.276773
b	3	Jill	f	w	0	9.6628799
b	3	Lakisha	f	b	0	9.8417721
b	3	Laurie	f	w	1	10.276773
b	4	Tamika	f	b	1	10.247857
b	2	Allison	f	w	0	10.032057
b	3	Kenya	f	b	0	10.217824
b	2	Lakisha	f	b	0	10.287047
b	4	Laurie	f	w	0	9.92974
b	3	Allison	f	w	0	10.431908
b	4	Anne	f	w	0	10.287047
b	3	Ebony	f	b	0	10.513062
b	3	Kenya	f	b	0	10.795178
b	3	Ebony	f	b	1	10.310918
b	5	Jill	f	w	0	10.565582
b	2	Laurie	f	w	0	10.310918
b	2	Tamika	f	b	0	9.8692579
b	3	Emily	f	w	0	10.377172
b	2	Keisha	f	b	0	10.408828
b	3	Kenya	f	b	0	10.408828
b	3	Sarah	f	w	0	10.00487
b	4	Hakim	m	b	0	10.453601
b	2	Leroy	m	b	1	10.795178
b	5	Neil	m	w	0	-99
b	4	Todd	m	w	0	9.2146311
b	4	Jill	f	w	0	10.247857
b	2	Keisha	f	b	0	10.310918
b	2	Meredith	f	w	0	10.247857
b	4	Tamika	f	b	0	9.8417721
b	3	Anne	f	w	0	9.4743185
b	4	Ebony	f	b	1	10.565582
b	4	Jill	f	w	0	10.408828
b	3	Tamika	f	b	0	-99
b	3	Aisha	f	b	0	10.112573
b	3	Anne	f	w	0	10.758413
b	2	Kenya	f	b	0	-99
b	2	Kristen	f	w	0	10.00487
324	4	Aisha	f	b	0	9.8419847
240	4	Brad	m	w	1	9.9674482
412	6	Brendan	m	w	0	9.6143379
90	4	Brendan	m	w	0	10.48369
90	5	Brett	m	w	0	10.299677
300	4	Carrie	f	w	0	10.29106
240	4	Ebony	f	b	0	9.9677763
240	3	Geoffrey	m	w	0	10.511049
240	6	Jamal	m	b	0	10.299677
324	6	Jay	m	w	0	9.9677763
300	3	Kareem	m	b	0	9.9674482
412	4	Kenya	f	b	0	10.597809
90	7	Kenya	f	b	0	9.8419847
90	3	Lakisha	f	b	0	10.597809
412	3	Neil	m	w	0	10.039984
324	4	Sarah	f	w	0	9.9677763
300	4	Tanisha	f	b	0	9.9677763
300	6	Todd	m	w	0	10.144078
324	3	Tyrone	m	b	0	9.819562
412	4	Tyrone	m	b	0	9.9677763
b	5	Emily	f	w	0	9.819562
b	5	Lakisha	f	b	0	9.6143379
b	4	Sarah	f	w	0	11.11929
b	3	Tanisha	f	b	0	10.342871
b	5	Jill	f	w	1	9.9674482
b	4	Latonya	f	b	1	10.230702
b	5	Latoya	f	b	1	10.597809
b	6	Sarah	f	w	0	10.299677
b	5	Keisha	f	b	0	9.6143379
b	6	Kristen	f	w	1	9.9677763
b	3	Latoya	f	b	0	9.819562
b	3	Sarah	f	w	0	9.9992523
a	4	Jill	f	w	0	10.48369
a	4	Leroy	m	b	0	9.9992523
a	3	Meredith	f	w	0	10.48369
a	2	Tanisha	f	b	0	9.819562
b	3	Emily	f	w	0	9.8762188
b	4	Latonya	f	b	0	10.217824
b	4	Laurie	f	w	0	10.631061
b	2	Tamika	f	b	0	10.292552
b	4	Ebony	f	b	0	10.435556
b	3	Emily	f	w	0	10.287047
b	4	Sarah	f	w	1	10.565582
b	3	Tamika	f	b	0	10.099629
b	3	Aisha	f	b	0	10.453601
b	4	Emily	f	w	0	10.565582
b	3	Kristen	f	w	0	10.242421
b	3	Tanisha	f	b	0	10.244059
b	3	Ebony	f	b	0	10.310918
b	3	Latonya	f	b	0	9.6926432
b	4	Meredith	f	w	0	-99
b	3	Sarah	f	w	0	9.895607
b	1	Kristen	f	w	0	9.8417721
b	4	Latonya	f	b	0	9.6926432
b	3	Meredith	f	w	0	10.099629
b	2	Tamika	f	b	0	10.099629
b	5	Allison	f	w	0	-99
b	4	Anne	f	w	0	10.292552
b	2	Lakisha	f	b	0	10.795178
b	4	Tamika	f	b	0	10.453601
b	4	Allison	f	w	0	10.565582
b	2	Latonya	f	b	0	9.9867716
b	2	Laurie	f	w	0	10.099629
b	4	Tamika	f	b	0	10.068281
b	5	Jill	f	w	0	9.8762188
b	4	Kenya	f	b	0	10.099629
b	4	Sarah	f	w	0	10.513062
b	2	Tamika	f	b	0	10.242421
b	3	Anne	f	w	0	9.4743185
b	4	Lakisha	f	b	0	9.8692579
b	4	Sarah	f	w	0	10.276773
b	3	Tamika	f	b	0	9.9650526
b	5	Emily	f	w	0	10.00487
b	4	Lakisha	f	b	0	10.377172
b	4	Latoya	f	b	0	10.377172
b	4	Meredith	f	w	0	10.292552
196	4	Aisha	f	b	0	10.342871
301	5	Brendan	m	w	0	10.099547
274	4	Brett	m	w	0	10.299677
325	3	Darnell	m	b	0	9.9992523
325	4	Geoffrey	m	w	0	10.342871
196	6	Greg	m	w	0	10.29106
274	6	Jay	m	w	0	10.752698
301	4	Jermaine	m	b	0	10.342871
413	2	Jill	f	w	0	9.6143379
325	4	Keisha	f	b	0	9.9677763
386	3	Kristen	f	w	0	9.6143379
413	4	Kristen	f	w	0	10.299677
386	4	Lakisha	f	b	0	10.29106
386	4	Laurie	f	w	0	9.9677763
196	4	Leroy	m	b	0	10.230702
274	5	Leroy	m	b	0	9.819562
413	6	Leroy	m	b	0	10.342871
196	3	Matthew	m	w	0	10.039984
301	6	Neil	m	w	0	9.819562
325	6	Neil	m	w	0	9.9674482
274	2	Tamika	f	b	0	10.342871
413	5	Tyrone	m	b	0	10.597809
301	4	Tyrone	m	b	0	10.597809
386	6	Tyrone	m	b	0	10.342871
b	1	Anne	f	w	0	9.8419847
b	4	Carrie	f	w	0	9.9992523
b	5	Keisha	f	b	0	10.144078
b	4	Latoya	f	b	0	9.8419847
b	5	Anne	f	w	0	10.299677
b	1	Jill	f	w	0	9.9674482
b	3	Latonya	f	b	0	9.819562
b	4	Tanisha	f	b	0	10.230702
b	2	Anne	f	w	1	10.039984
b	6	Lakisha	f	b	1	9.9677763
b	5	Sarah	f	w	0	10.597809
b	2	Tanisha	f	b	0	10.039984
b	5	Allison	f	w	1	10.29106
b	3	Carrie	f	w	1	9.8419847
b	3	Latonya	f	b	1	10.29106
b	1	Tamika	f	b	1	10.511049
b	4	Aisha	f	b	0	10.039984
b	3	Emily	f	w	0	9.9677763
b	4	Latoya	f	b	0	10.48369
b	6	Meredith	f	w	0	10.099547
b	6	Aisha	f	b	0	10.752698
b	5	Allison	f	w	0	10.511049
b	5	Carrie	f	w	1	10.230702
b	6	Latoya	f	b	0	9.6143379
a	6	Emily	f	w	1	9.9677763
a	5	Latonya	f	b	0	10.230702
a	5	Laurie	f	w	1	10.039984
a	5	Tyrone	m	b	0	9.9992523
b	4	Anne	f	w	0	10.512899
b	3	Latoya	f	b	0	9.6926432
b	3	Sarah	f	w	0	10.408828
b	3	Tanisha	f	b	0	10.276773
b	3	Aisha	f	b	0	10.795178
b	4	Laurie	f	w	0	10.032057
b	3	Sarah	f	w	0	9.8417721
b	3	Tamika	f	b	0	10.112573
b	3	Aisha	f	b	0	9.8692579
b	3	Emily	f	w	0	9.6926432
b	3	Laurie	f	w	0	10.242421
b	4	Tanisha	f	b	0	10.068281
b	3	Ebony	f	b	0	10.00487
b	2	Laurie	f	w	0	10.287047
b	1	Meredith	f	w	0	10.795178
b	2	Tamika	f	b	0	9.4743185
b	5	Latoya	f	b	0	10.247857
b	4	Meredith	f	w	0	-99
b	3	Sarah	f	w	0	10.287047
b	3	Tamika	f	b	0	9.9867716
b	2	Allison	f	w	0	10.795178
b	6	Jill	f	w	0	9.6628799
b	4	Kenya	f	b	0	10.18893
b	4	Latoya	f	b	0	10.292552
b	4	Ebony	f	b	0	9.8924265
b	6	Emily	f	w	0	10.276773
b	2	Jill	f	w	0	10.310918
b	4	Lakisha	f	b	0	9.5274839
b	4	Allison	f	w	0	10.453601
b	2	Emily	f	w	0	10.242421
b	2	Kenya	f	b	0	10.795178
b	4	Tamika	f	b	0	10.310918
b	2	Anne	f	w	0	10.431908
b	4	Kristen	f	w	0	10.435556
b	2	Lakisha	f	b	0	10.287047
b	4	Tamika	f	b	0	-99
b	3	Anne	f	w	0	9.895607
b	3	Carrie	f	w	0	10.244059
b	4	Latonya	f	b	0	-99
b	4	Latoya	f	b	0	10.242421
242	3	Brad	m	w	0	10.752698
414	4	Brendan	m	w	0	10.299677
326	3	Brett	m	w	0	9.9677763
275	4	Carrie	f	w	0	10.230702
22	4	Ebony	f	b	0	10.342871
275	4	Emily	f	w	0	9.9677763
22	5	Geoffrey	m	w	0	10.144078
326	4	Greg	m	w	0	9.6143379
387	6	Greg	m	w	0	10.230702
197	4	Hakim	m	b	0	11.11929
414	5	Jamal	m	b	0	9.9674482
147	2	Jamal	m	b	0	9.8419847
147	4	Jermaine	m	b	1	9.9992523
242	4	Kareem	m	b	0	9.9677763
92	4	Keisha	f	b	0	10.752698
22	4	Kristen	f	w	0	10.342871
197	3	Lakisha	f	b	0	10.597809
302	4	Lakisha	f	b	0	10.230702
275	6	Latonya	f	b	0	10.299677
414	6	Latonya	f	b	0	10.29106
302	3	Latoya	f	b	0	9.9677763
22	6	Latoya	f	b	0	10.752698
326	6	Latoya	f	b	0	10.230702
197	4	Laurie	f	w	0	10.099547
302	4	Laurie	f	w	0	9.9992523
147	6	Laurie	f	w	0	10.039984
387	4	Matthew	m	w	0	10.144078
414	4	Matthew	m	w	0	10.48369
92	3	Matthew	m	w	0	10.299677
147	5	Neil	m	w	0	9.9674482
242	4	Neil	m	w	0	9.9674482
275	5	Rasheed	m	b	0	10.597809
326	4	Rasheed	m	b	0	10.29106
242	6	Tamika	f	b	0	10.299677
92	4	Tanisha	f	b	0	10.29106
387	4	Tanisha	f	b	0	9.819562
197	6	Todd	m	w	0	9.8419847
302	6	Todd	m	w	0	10.342871
92	6	Todd	m	w	0	10.230702
387	3	Tyrone	m	b	0	9.819562
b	4	Latonya	f	b	0	9.8419847
b	3	Meredith	f	w	1	10.48369
b	6	Sarah	f	w	1	10.144078
b	1	Tanisha	f	b	0	9.9674482
b	2	Allison	f	w	0	9.9677763
b	3	Kenya	f	b	0	10.039984
b	5	Kristen	f	w	0	9.6143379
b	5	Lakisha	f	b	0	10.597809
b	2	Carrie	f	w	0	10.144078
b	5	Keisha	f	b	1	10.29106
b	5	Latoya	f	b	0	10.039984
b	4	Laurie	f	w	1	10.342871
b	6	Allison	f	w	1	10.099547
b	6	Ebony	f	b	0	10.039984
b	1	Latoya	f	b	0	10.597809
b	4	Laurie	f	w	1	10.039984
b	4	Jill	f	w	0	10.099547
b	2	Keisha	f	b	0	10.144078
b	5	Latonya	f	b	1	10.511049
b	5	Sarah	f	w	0	10.597809
b	3	Emily	f	w	0	10.039984
b	5	Jill	f	w	0	10.144078
b	5	Latoya	f	b	0	10.230702
b	5	Tamika	f	b	0	9.9992523
b	4	Emily	f	w	0	10.48369
b	3	Jill	f	w	0	10.511049
b	6	Kenya	f	b	0	9.9677763
b	2	Latoya	f	b	0	9.819562
b	5	Aisha	f	b	0	10.230702
b	5	Carrie	f	w	1	10.342871
b	2	Latonya	f	b	1	10.29106
b	4	Sarah	f	w	0	10.597809
b	3	Kenya	f	b	0	10.039984
b	4	Kristen	f	w	0	10.29106
b	5	Lakisha	f	b	0	9.9992523
b	4	Meredith	f	w	1	9.9677763
b	4	Carrie	f	w	1	9.8419847
b	5	Kenya	f	b	0	9.6143379
b	6	Latonya	f	b	0	10.299677
b	3	Laurie	f	w	0	10.039984
a	6	Allison	f	w	0	10.597809
a	5	Brendan	m	w	1	10.29106
a	5	Jamal	m	b	0	10.144078
a	5	Tamika	f	b	0	10.299677
b	2	Allison	f	w	0	10.217824
b	4	Emily	f	w	0	8.8417377
b	4	Latonya	f	b	0	10.287047
b	4	Latoya	f	b	0	10.099629
b	3	Aisha	f	b	0	10.408828
b	3	Allison	f	w	0	8.8417377
b	4	Kristen	f	w	0	10.287047
b	3	Latonya	f	b	0	10.466754
b	4	Ebony	f	b	0	10.512899
b	4	Emily	f	w	0	10.292552
b	4	Latonya	f	b	0	9.92974
b	4	Laurie	f	w	0	9.5274839
b	2	Brendan	m	w	0	10.795178
b	5	Brendan	m	w	0	10.295766
b	4	Jamal	m	b	0	10.292552
b	6	Jermaine	m	b	0	9.6628799
b	5	Allison	f	w	0	-99
b	4	Emily	f	w	0	10.795178
b	4	Tamika	f	b	0	10.453601
b	4	Tanisha	f	b	1	10.292552
b	6	Ebony	f	b	0	9.9867716
b	4	Emily	f	w	0	10.112573
b	2	Keisha	f	b	0	9.4743185
b	4	Meredith	f	w	0	9.92974
b	4	Ebony	f	b	0	10.287047
b	2	Kristen	f	w	0	10.631061
b	4	Meredith	f	w	0	10.032057
b	2	Tanisha	f	b	0	-99
b	2	Emily	f	w	0	10.112573
b	2	Keisha	f	b	0	8.8417377
b	4	Latoya	f	b	0	-99
b	4	Laurie	f	w	0	10.466754
415	6	Aisha	f	b	0	9.9674482
93	6	Allison	f	w	0	10.29106
303	3	Brendan	m	w	0	11.11929
415	4	Brendan	m	w	0	10.144078
388	3	Carrie	f	w	0	10.039984
276	4	Carrie	f	w	0	10.039984
148	6	Darnell	m	b	0	10.039984
276	4	Ebony	f	b	0	10.299677
93	4	Emily	f	w	0	10.299677
276	3	Geoffrey	m	w	0	10.597809
303	6	Geoffrey	m	w	0	9.819562
148	5	Greg	m	w	0	9.6143379
93	3	Hakim	m	b	0	10.48369
415	3	Jay	m	w	0	10.299677
303	4	Kareem	m	b	0	10.29106
388	4	Kenya	f	b	0	10.752698
243	2	Kenya	f	b	0	10.342871
198	5	Kristen	f	w	0	9.819562
243	4	Kristen	f	w	0	9.9992523
198	4	Lakisha	f	b	0	9.9677763
415	4	Lakisha	f	b	0	10.144078
303	4	Lakisha	f	b	0	9.9992523
148	4	Latonya	f	b	0	10.48369
243	5	Latoya	f	b	0	10.29106
388	6	Laurie	f	w	0	10.342871
148	4	Matthew	m	w	0	9.9677763
243	6	Meredith	f	w	0	10.099547
198	2	Neil	m	w	0	9.9674482
198	6	Rasheed	m	b	0	10.752698
276	6	Tamika	f	b	0	10.099547
93	4	Tanisha	f	b	0	9.9992523
388	4	Tremayne	m	b	0	9.6143379
b	3	Aisha	f	b	0	9.8419847
b	2	Anne	f	w	1	9.8419847
b	5	Carrie	f	w	1	10.230702
b	4	Kenya	f	b	1	10.230702
b	5	Keisha	f	b	0	10.299677
b	4	Kristen	f	w	0	10.144078
b	6	Latonya	f	b	0	11.11929
b	5	Meredith	f	w	0	10.597809
b	3	Carrie	f	w	0	10.48369
b	6	Jill	f	w	0	10.039984
b	5	Keisha	f	b	0	9.9674482
b	5	Lakisha	f	b	0	10.039984
b	5	Aisha	f	b	0	10.752698
b	4	Allison	f	w	0	11.11929
b	5	Emily	f	w	0	9.8419847
b	5	Tanisha	f	b	0	10.144078
b	5	Anne	f	w	1	10.29106
b	3	Ebony	f	b	1	9.819562
b	5	Emily	f	w	1	10.511049
b	6	Tamika	f	b	1	10.230702
b	4	Aisha	f	b	0	10.230702
b	5	Allison	f	w	0	10.299677
b	3	Latonya	f	b	0	10.29106
b	1	Laurie	f	w	0	10.230702
a	3	Anne	f	w	1	10.299677
a	4	Geoffrey	m	w	1	10.29106
a	2	Jermaine	m	b	1	10.342871
a	3	Latoya	f	b	0	10.144078
b	4	Aisha	f	b	0	10.453601
b	1	Kristen	f	w	0	10.565582
b	3	Latonya	f	b	0	10.377172
b	3	Sarah	f	w	0	10.068281
b	5	Jill	f	w	0	9.6926432
b	3	Keisha	f	b	0	9.4743185
b	4	Kristen	f	w	0	9.92974
b	3	Lakisha	f	b	0	9.5274839
b	2	Aisha	f	b	0	10.112573
b	2	Emily	f	w	0	10.247857
b	4	Latonya	f	b	0	9.92974
b	4	Laurie	f	w	0	10.276773
304	4	Anne	f	w	0	9.9674482
24	4	Anne	f	w	0	10.752698
244	4	Anne	f	w	0	10.597809
244	4	Brad	m	w	0	10.752698
416	4	Brad	m	w	0	9.819562
304	6	Emily	f	w	0	10.299677
149	6	Greg	m	w	0	9.819562
304	4	Hakim	m	b	0	10.48369
304	5	Jamal	m	b	0	9.9677763
277	4	Jermaine	m	b	0	10.299677
277	6	Jill	f	w	0	10.48369
24	6	Kareem	m	b	0	10.597809
244	6	Kareem	m	b	0	9.6143379
149	5	Keisha	f	b	0	9.8419847
244	3	Keisha	f	b	0	10.752698
389	5	Keisha	f	b	0	10.144078
416	3	Lakisha	f	b	0	10.342871
149	2	Lakisha	f	b	0	10.597809
149	4	Laurie	f	w	0	9.9992523
277	4	Laurie	f	w	0	10.752698
24	4	Leroy	m	b	0	10.144078
277	3	Leroy	m	b	0	10.039984
389	4	Meredith	f	w	0	10.597809
416	4	Meredith	f	w	0	10.230702
389	4	Neil	m	w	0	9.9677763
416	6	Rasheed	m	b	0	9.6143379
389	6	Tamika	f	b	0	10.144078
24	3	Todd	m	w	0	10.230702
b	3	Aisha	f	b	0	10.511049
b	2	Anne	f	w	0	9.8419847
b	6	Meredith	f	w	0	10.29106
b	4	Tamika	f	b	0	10.29106
b	4	Aisha	f	b	0	10.48369
b	1	Jill	f	w	0	10.144078
b	6	Meredith	f	w	0	10.342871
b	4	Tanisha	f	b	1	10.752698
b	5	Allison	f	w	0	10.299677
b	3	Anne	f	w	0	9.8419847
b	5	Keisha	f	b	1	9.8419847
b	4	Lakisha	f	b	1	10.29106
b	5	Allison	f	w	1	10.299677
b	5	Latonya	f	b	1	10.597809
b	2	Latoya	f	b	1	9.9677763
b	3	Meredith	f	w	1	10.144078
b	5	Aisha	f	b	0	10.099547
b	5	Kenya	f	b	0	10.099547
b	3	Laurie	f	w	0	9.819562
b	4	Meredith	f	w	0	10.144078
b	5	Allison	f	w	0	10.752698
b	3	Latonya	f	b	0	9.8419847
b	5	Sarah	f	w	0	9.9677763
b	4	Tamika	f	b	0	9.8419847
b	1	Jill	f	w	1	10.29106
b	5	Latonya	f	b	0	9.8419847
b	3	Latoya	f	b	0	9.9674482
b	4	Meredith	f	w	1	9.9677763
b	6	Allison	f	w	0	10.299677
b	2	Latoya	f	b	0	10.039984
b	3	Meredith	f	w	0	10.48369
b	6	Tamika	f	b	0	10.597809
b	5	Ebony	f	b	0	10.342871
b	5	Kenya	f	b	0	10.144078
b	5	Kristen	f	w	0	10.29106
b	5	Laurie	f	w	0	10.342871
a	3	Hakim	m	b	0	9.9677763
a	4	Jay	m	w	0	9.6143379
a	2	Leroy	m	b	0	10.230702
a	4	Meredith	f	w	0	10.342871
b	3	Ebony	f	b	0	10.795178
b	4	Kristen	f	w	0	10.061986
b	2	Latonya	f	b	0	10.431908
b	4	Meredith	f	w	0	9.895607
b	3	Aisha	f	b	0	10.217824
b	5	Carrie	f	w	0	9.6628799
b	3	Ebony	f	b	0	10.377172
b	3	Kristen	f	w	0	10.565582
b	4	Jamal	m	b	0	10.292552
b	2	Todd	m	w	0	10.795178
b	2	Anne	f	w	0	10.795178
b	-99	Ebony	f	b	0	10.292552
b	4	Kenya	f	b	0	10.18893
b	6	Kristen	f	w	0	9.6628799
b	6	Allison	f	w	0	10.631061
b	2	Anne	f	w	0	10.435556
b	4	Tamika	f	b	0	9.895607
b	4	Tanisha	f	b	0	9.9650526
b	4	Allison	f	w	0	10.435556
b	5	Keisha	f	b	0	10.435556
b	4	Meredith	f	w	0	9.6926432
b	2	Tanisha	f	b	0	10.242421
245	4	Aisha	f	b	0	9.819562
200	4	Anne	f	w	0	9.9674482
245	6	Anne	f	w	0	9.8419847
200	3	Brad	m	w	0	10.342871
95	4	Brendan	m	w	0	10.597809
245	3	Brett	m	w	0	10.039984
278	5	Brett	m	w	0	10.48369
417	4	Brett	m	w	0	10.299677
25	5	Ebony	f	b	0	10.039984
278	4	Ebony	f	b	0	9.6143379
25	4	Geoffrey	m	w	0	10.29106
278	6	Greg	m	w	0	10.597809
417	3	Hakim	m	b	0	10.039984
278	4	Hakim	m	b	0	9.819562
329	4	Jay	m	w	0	9.819562
329	4	Jermaine	m	b	0	9.8419847
150	4	Jill	f	w	0	9.6143379
95	3	Kareem	m	b	0	10.342871
329	6	Keisha	f	b	0	10.752698
200	6	Kenya	f	b	0	10.144078
150	4	Kristen	f	w	0	10.144078
25	2	Lakisha	f	b	0	10.230702
150	3	Latonya	f	b	0	10.039984
95	6	Latonya	f	b	0	10.342871
150	6	Leroy	m	b	0	9.8419847
417	6	Leroy	m	b	0	10.144078
95	4	Matthew	m	w	0	9.9992523
329	5	Neil	m	w	0	10.039984
25	6	Sarah	f	w	0	10.099547
417	4	Todd	m	w	0	9.9674482
245	4	Tremayne	m	b	0	9.9674482
200	4	Tyrone	m	b	0	10.597809
b	2	Ebony	f	b	0	10.752698
b	4	Latonya	f	b	0	10.752698
b	5	Meredith	f	w	0	10.597809
b	2	Sarah	f	w	0	10.342871
b	5	Ebony	f	b	0	9.819562
b	3	Kristen	f	w	1	10.299677
b	3	Meredith	f	w	1	10.752698
b	5	Tanisha	f	b	1	10.144078
b	3	Emily	f	w	0	9.9677763
b	1	Keisha	f	b	0	10.039984
b	6	Lakisha	f	b	0	9.6143379
b	2	Meredith	f	w	0	10.48369
b	3	Aisha	f	b	0	10.144078
b	6	Anne	f	w	1	11.11929
b	1	Carrie	f	w	1	10.342871
b	3	Latoya	f	b	0	10.230702
b	4	Jill	f	w	0	10.039984
b	5	Lakisha	f	b	0	10.752698
b	5	Sarah	f	w	0	10.144078
b	4	Tamika	f	b	0	10.230702
b	5	Allison	f	w	0	10.299677
